student_id,program_course_id,assessment_id,student_score,assessment_total_score
183,20,1,3.00,5
183,20,7,3.00,5
183,20,8,3.00,5
183,20,12,3.00,5
183,20,13,3.00,5
183,20,19,24.00,40
183,21,1,3.15,5
183,21,7,3.15,5
183,21,8,3.15,5
183,21,12,3.15,5
183,21,13,3.15,5
183,21,19,25.20,40
183,22,1,4.20,5
183,22,7,4.20,5
183,22,8,4.20,5
183,22,12,4.20,5
183,22,13,4.20,5
183,22,19,33.60,40
183,23,1,4.60,5
183,23,7,4.60,5
183,23,8,4.60,5
183,23,12,4.60,5
183,23,13,4.60,5
183,23,19,36.80,40
183,24,1,2.00,5
183,24,7,2.00,5
183,24,8,2.00,5
183,24,12,2.00,5
183,24,13,2.00,5
183,24,19,16.00,40
184,19,1,3.00,5
184,19,7,3.00,5
184,19,8,3.00,5
184,19,12,3.00,5
184,19,13,3.00,5
184,19,19,24.00,40
184,20,1,3.10,5
184,20,7,3.10,5
184,20,8,3.10,5
184,20,12,3.10,5
184,20,13,3.10,5
184,20,19,24.80,40
184,21,1,4.80,5
184,21,7,4.80,5
184,21,8,4.80,5
184,21,12,4.80,5
184,21,13,4.80,5
184,21,19,38.40,40
184,22,1,2.60,5
184,22,7,2.60,5
184,22,8,2.60,5
184,22,12,2.60,5
184,22,13,2.60,5
184,22,19,20.80,40
184,23,1,3.90,5
184,23,7,3.90,5
184,23,8,3.90,5
184,23,12,3.90,5
184,23,13,3.90,5
184,23,19,31.20,40
184,24,1,2.40,5
184,24,7,2.40,5
184,24,8,2.40,5
184,24,12,2.40,5
184,24,13,2.40,5
184,24,19,19.20,40
185,19,1,4.30,5
185,19,7,4.30,5
185,19,8,4.30,5
185,19,12,4.30,5
185,19,13,4.30,5
185,19,19,34.40,40
185,20,1,1.25,5
185,20,7,1.25,5
185,20,8,1.25,5
185,20,12,1.25,5
185,20,13,1.25,5
185,20,19,10.00,40
185,21,1,3.55,5
185,21,7,3.55,5
185,21,8,3.55,5
185,21,12,3.55,5
185,21,13,3.55,5
185,21,19,28.40,40
185,22,1,3.90,5
185,22,7,3.90,5
185,22,8,3.90,5
185,22,12,3.90,5
185,22,13,3.90,5
185,22,19,31.20,40
185,23,1,3.40,5
185,23,7,3.40,5
185,23,8,3.40,5
185,23,12,3.40,5
185,23,13,3.40,5
185,23,19,27.20,40
185,24,1,4.20,5
185,24,7,4.20,5
185,24,8,4.20,5
185,24,12,4.20,5
185,24,13,4.20,5
185,24,19,33.60,40
186,19,1,2.05,5
186,19,7,2.05,5
186,19,8,2.05,5
186,19,12,2.05,5
186,19,13,2.05,5
186,19,19,16.40,40
186,20,1,3.90,5
186,20,7,3.90,5
186,20,8,3.90,5
186,20,12,3.90,5
186,20,13,3.90,5
186,20,19,31.20,40
186,21,1,,5
186,21,7,,5
186,21,8,,5
186,21,12,,5
186,21,13,,5
186,21,19,,40
186,22,1,3.30,5
186,22,7,3.30,5
186,22,8,3.30,5
186,22,12,3.30,5
186,22,13,3.30,5
186,22,19,26.40,40
186,23,1,3.80,5
186,23,7,3.80,5
186,23,8,3.80,5
186,23,12,3.80,5
186,23,13,3.80,5
186,23,19,30.40,40
186,24,1,3.35,5
186,24,7,3.35,5
186,24,8,3.35,5
186,24,12,3.35,5
186,24,13,3.35,5
186,24,19,26.80,40
187,19,1,3.40,5
187,19,7,3.40,5
187,19,8,3.40,5
187,19,12,3.40,5
187,19,13,3.40,5
187,19,19,27.20,40
187,20,1,3.05,5
187,20,7,3.05,5
187,20,8,3.05,5
187,20,12,3.05,5
187,20,13,3.05,5
187,20,19,24.40,40
187,21,1,2.45,5
187,21,7,2.45,5
187,21,8,2.45,5
187,21,12,2.45,5
187,21,13,2.45,5
187,21,19,19.60,40
187,22,1,4.80,5
187,22,7,4.80,5
187,22,8,4.80,5
187,22,12,4.80,5
187,22,13,4.80,5
187,22,19,38.40,40
187,23,1,3.75,5
187,23,7,3.75,5
187,23,8,3.75,5
187,23,12,3.75,5
187,23,13,3.75,5
187,23,19,30.00,40
187,24,1,4.60,5
187,24,7,4.60,5
187,24,8,4.60,5
187,24,12,4.60,5
187,24,13,4.60,5
187,24,19,36.80,40
188,19,1,4.85,5
188,19,7,4.85,5
188,19,8,4.85,5
188,19,12,4.85,5
188,19,13,4.85,5
188,19,19,38.80,40
188,20,1,4.25,5
188,20,7,4.25,5
188,20,8,4.25,5
188,20,12,4.25,5
188,20,13,4.25,5
188,20,19,34.00,40
188,21,1,3.25,5
188,21,7,3.25,5
188,21,8,3.25,5
188,21,12,3.25,5
188,21,13,3.25,5
188,21,19,26.00,40
188,22,1,4.35,5
188,22,7,4.35,5
188,22,8,4.35,5
188,22,12,4.35,5
188,22,13,4.35,5
188,22,19,34.80,40
188,23,1,3.35,5
188,23,7,3.35,5
188,23,8,3.35,5
188,23,12,3.35,5
188,23,13,3.35,5
188,23,19,26.80,40
188,24,1,2.40,5
188,24,7,2.40,5
188,24,8,2.40,5
188,24,12,2.40,5
188,24,13,2.40,5
188,24,19,19.20,40
189,19,1,,5
189,19,7,,5
189,19,8,,5
189,19,12,,5
189,19,13,,5
189,19,19,,40
189,20,1,4.15,5
189,20,7,4.15,5
189,20,8,4.15,5
189,20,12,4.15,5
189,20,13,4.15,5
189,20,19,33.20,40
189,21,1,4.80,5
189,21,7,4.80,5
189,21,8,4.80,5
189,21,12,4.80,5
189,21,13,4.80,5
189,21,19,38.40,40
189,22,1,3.45,5
189,22,7,3.45,5
189,22,8,3.45,5
189,22,12,3.45,5
189,22,13,3.45,5
189,22,19,27.60,40
189,23,1,1.50,5
189,23,7,1.50,5
189,23,8,1.50,5
189,23,12,1.50,5
189,23,13,1.50,5
189,23,19,12.00,40
189,24,1,3.40,5
189,24,7,3.40,5
189,24,8,3.40,5
189,24,12,3.40,5
189,24,13,3.40,5
189,24,19,27.20,40
190,19,1,,5
190,19,7,,5
190,19,8,,5
190,19,12,,5
190,19,13,,5
190,19,19,,40
190,20,1,,5
190,20,7,,5
190,20,8,,5
190,20,12,,5
190,20,13,,5
190,20,19,,40
190,21,1,,5
190,21,7,,5
190,21,8,,5
190,21,12,,5
190,21,13,,5
190,21,19,,40
190,22,1,,5
190,22,7,,5
190,22,8,,5
190,22,12,,5
190,22,13,,5
190,22,19,,40
190,23,1,,5
190,23,7,,5
190,23,8,,5
190,23,12,,5
190,23,13,,5
190,23,19,,40
190,24,1,2.10,5
190,24,7,2.10,5
190,24,8,2.10,5
190,24,12,2.10,5
190,24,13,2.10,5
190,24,19,16.80,40
191,19,1,,5
191,19,7,,5
191,19,8,,5
191,19,12,,5
191,19,13,,5
191,19,19,,40
191,20,1,4.80,5
191,20,7,4.80,5
191,20,8,4.80,5
191,20,12,4.80,5
191,20,13,4.80,5
191,20,19,38.40,40
191,21,1,2.70,5
191,21,7,2.70,5
191,21,8,2.70,5
191,21,12,2.70,5
191,21,13,2.70,5
191,21,19,21.60,40
191,22,1,3.75,5
191,22,7,3.75,5
191,22,8,3.75,5
191,22,12,3.75,5
191,22,13,3.75,5
191,22,19,30.00,40
191,23,1,3.95,5
191,23,7,3.95,5
191,23,8,3.95,5
191,23,12,3.95,5
191,23,13,3.95,5
191,23,19,31.60,40
191,24,1,3.75,5
191,24,7,3.75,5
191,24,8,3.75,5
191,24,12,3.75,5
191,24,13,3.75,5
191,24,19,30.00,40
192,19,1,3.60,5
192,19,7,3.60,5
192,19,8,3.60,5
192,19,12,3.60,5
192,19,13,3.60,5
192,19,19,28.80,40
192,20,1,3.50,5
192,20,7,3.50,5
192,20,8,3.50,5
192,20,12,3.50,5
192,20,13,3.50,5
192,20,19,28.00,40
192,21,1,3.40,5
192,21,7,3.40,5
192,21,8,3.40,5
192,21,12,3.40,5
192,21,13,3.40,5
192,21,19,27.20,40
192,22,1,2.55,5
192,22,7,2.55,5
192,22,8,2.55,5
192,22,12,2.55,5
192,22,13,2.55,5
192,22,19,20.40,40
192,23,1,2.95,5
192,23,7,2.95,5
192,23,8,2.95,5
192,23,12,2.95,5
192,23,13,2.95,5
192,23,19,23.60,40
192,24,1,3.15,5
192,24,7,3.15,5
192,24,8,3.15,5
192,24,12,3.15,5
192,24,13,3.15,5
192,24,19,25.20,40
193,19,1,1.55,5
193,19,7,1.55,5
193,19,8,1.55,5
193,19,12,1.55,5
193,19,13,1.55,5
193,19,19,12.40,40
193,20,1,2.80,5
193,20,7,2.80,5
193,20,8,2.80,5
193,20,12,2.80,5
193,20,13,2.80,5
193,20,19,22.40,40
193,21,1,4.40,5
193,21,7,4.40,5
193,21,8,4.40,5
193,21,12,4.40,5
193,21,13,4.40,5
193,21,19,35.20,40
193,22,1,3.95,5
193,22,7,3.95,5
193,22,8,3.95,5
193,22,12,3.95,5
193,22,13,3.95,5
193,22,19,31.60,40
193,23,1,4.70,5
193,23,7,4.70,5
193,23,8,4.70,5
193,23,12,4.70,5
193,23,13,4.70,5
193,23,19,37.60,40
193,24,1,2.30,5
193,24,7,2.30,5
193,24,8,2.30,5
193,24,12,2.30,5
193,24,13,2.30,5
193,24,19,18.40,40
194,19,1,3.60,5
194,19,7,3.60,5
194,19,8,3.60,5
194,19,12,3.60,5
194,19,13,3.60,5
194,19,19,28.80,40
194,20,1,4.50,5
194,20,7,4.50,5
194,20,8,4.50,5
194,20,12,4.50,5
194,20,13,4.50,5
194,20,19,36.00,40
194,21,1,3.95,5
194,21,7,3.95,5
194,21,8,3.95,5
194,21,12,3.95,5
194,21,13,3.95,5
194,21,19,31.60,40
194,22,1,,5
194,22,7,,5
194,22,8,,5
194,22,12,,5
194,22,13,,5
194,22,19,,40
194,23,1,1.90,5
194,23,7,1.90,5
194,23,8,1.90,5
194,23,12,1.90,5
194,23,13,1.90,5
194,23,19,15.20,40
194,24,1,3.75,5
194,24,7,3.75,5
194,24,8,3.75,5
194,24,12,3.75,5
194,24,13,3.75,5
194,24,19,30.00,40
195,19,1,3.45,5
195,19,7,3.45,5
195,19,8,3.45,5
195,19,12,3.45,5
195,19,13,3.45,5
195,19,19,27.60,40
195,20,1,1.35,5
195,20,7,1.35,5
195,20,8,1.35,5
195,20,12,1.35,5
195,20,13,1.35,5
195,20,19,10.80,40
195,21,1,4.80,5
195,21,7,4.80,5
195,21,8,4.80,5
195,21,12,4.80,5
195,21,13,4.80,5
195,21,19,38.40,40
195,22,1,3.70,5
195,22,7,3.70,5
195,22,8,3.70,5
195,22,12,3.70,5
195,22,13,3.70,5
195,22,19,29.60,40
195,23,1,,5
195,23,7,,5
195,23,8,,5
195,23,12,,5
195,23,13,,5
195,23,19,,40
195,24,1,2.55,5
195,24,7,2.55,5
195,24,8,2.55,5
195,24,12,2.55,5
195,24,13,2.55,5
195,24,19,20.40,40
196,19,1,4.35,5
196,19,7,4.35,5
196,19,8,4.35,5
196,19,12,4.35,5
196,19,13,4.35,5
196,19,19,34.80,40
196,20,1,1.45,5
196,20,7,1.45,5
196,20,8,1.45,5
196,20,12,1.45,5
196,20,13,1.45,5
196,20,19,11.60,40
196,21,1,3.75,5
196,21,7,3.75,5
196,21,8,3.75,5
196,21,12,3.75,5
196,21,13,3.75,5
196,21,19,30.00,40
196,22,1,1.85,5
196,22,7,1.85,5
196,22,8,1.85,5
196,22,12,1.85,5
196,22,13,1.85,5
196,22,19,14.80,40
196,23,1,4.10,5
196,23,7,4.10,5
196,23,8,4.10,5
196,23,12,4.10,5
196,23,13,4.10,5
196,23,19,32.80,40
196,24,1,,5
196,24,7,,5
196,24,8,,5
196,24,12,,5
196,24,13,,5
196,24,19,,40
197,19,1,2.05,5
197,19,7,2.05,5
197,19,8,2.05,5
197,19,12,2.05,5
197,19,13,2.05,5
197,19,19,16.40,40
197,20,1,2.80,5
197,20,7,2.80,5
197,20,8,2.80,5
197,20,12,2.80,5
197,20,13,2.80,5
197,20,19,22.40,40
197,21,1,4.15,5
197,21,7,4.15,5
197,21,8,4.15,5
197,21,12,4.15,5
197,21,13,4.15,5
197,21,19,33.20,40
197,22,1,4.00,5
197,22,7,4.00,5
197,22,8,4.00,5
197,22,12,4.00,5
197,22,13,4.00,5
197,22,19,32.00,40
197,23,1,4.40,5
197,23,7,4.40,5
197,23,8,4.40,5
197,23,12,4.40,5
197,23,13,4.40,5
197,23,19,35.20,40
197,24,1,4.70,5
197,24,7,4.70,5
197,24,8,4.70,5
197,24,12,4.70,5
197,24,13,4.70,5
197,24,19,37.60,40
198,19,1,,5
198,19,7,,5
198,19,8,,5
198,19,12,,5
198,19,13,,5
198,19,19,,40
198,20,1,2.45,5
198,20,7,2.45,5
198,20,8,2.45,5
198,20,12,2.45,5
198,20,13,2.45,5
198,20,19,19.60,40
198,21,1,4.15,5
198,21,7,4.15,5
198,21,8,4.15,5
198,21,12,4.15,5
198,21,13,4.15,5
198,21,19,33.20,40
198,22,1,4.00,5
198,22,7,4.00,5
198,22,8,4.00,5
198,22,12,4.00,5
198,22,13,4.00,5
198,22,19,32.00,40
198,23,1,4.35,5
198,23,7,4.35,5
198,23,8,4.35,5
198,23,12,4.35,5
198,23,13,4.35,5
198,23,19,34.80,40
198,24,1,4.85,5
198,24,7,4.85,5
198,24,8,4.85,5
198,24,12,4.85,5
198,24,13,4.85,5
198,24,19,38.80,40
199,19,1,4.25,5
199,19,7,4.25,5
199,19,8,4.25,5
199,19,12,4.25,5
199,19,13,4.25,5
199,19,19,34.00,40
199,20,1,2.50,5
199,20,7,2.50,5
199,20,8,2.50,5
199,20,12,2.50,5
199,20,13,2.50,5
199,20,19,20.00,40
199,21,1,4.10,5
199,21,7,4.10,5
199,21,8,4.10,5
199,21,12,4.10,5
199,21,13,4.10,5
199,21,19,32.80,40
199,22,1,4.85,5
199,22,7,4.85,5
199,22,8,4.85,5
199,22,12,4.85,5
199,22,13,4.85,5
199,22,19,38.80,40
199,23,1,4.75,5
199,23,7,4.75,5
199,23,8,4.75,5
199,23,12,4.75,5
199,23,13,4.75,5
199,23,19,38.00,40
199,24,1,2.80,5
199,24,7,2.80,5
199,24,8,2.80,5
199,24,12,2.80,5
199,24,13,2.80,5
199,24,19,22.40,40
200,19,1,2.70,5
200,19,7,2.70,5
200,19,8,2.70,5
200,19,12,2.70,5
200,19,13,2.70,5
200,19,19,21.60,40
200,20,1,4.05,5
200,20,7,4.05,5
200,20,8,4.05,5
200,20,12,4.05,5
200,20,13,4.05,5
200,20,19,32.40,40
200,21,1,4.00,5
200,21,7,4.00,5
200,21,8,4.00,5
200,21,12,4.00,5
200,21,13,4.00,5
200,21,19,32.00,40
200,22,1,3.25,5
200,22,7,3.25,5
200,22,8,3.25,5
200,22,12,3.25,5
200,22,13,3.25,5
200,22,19,26.00,40
200,23,1,2.80,5
200,23,7,2.80,5
200,23,8,2.80,5
200,23,12,2.80,5
200,23,13,2.80,5
200,23,19,22.40,40
200,24,1,1.45,5
200,24,7,1.45,5
200,24,8,1.45,5
200,24,12,1.45,5
200,24,13,1.45,5
200,24,19,11.60,40
201,19,1,,5
201,19,7,,5
201,19,8,,5
201,19,12,,5
201,19,13,,5
201,19,19,,40
201,20,1,3.30,5
201,20,7,3.30,5
201,20,8,3.30,5
201,20,12,3.30,5
201,20,13,3.30,5
201,20,19,26.40,40
201,21,1,3.95,5
201,21,7,3.95,5
201,21,8,3.95,5
201,21,12,3.95,5
201,21,13,3.95,5
201,21,19,31.60,40
201,22,1,2.75,5
201,22,7,2.75,5
201,22,8,2.75,5
201,22,12,2.75,5
201,22,13,2.75,5
201,22,19,22.00,40
201,23,1,,5
201,23,7,,5
201,23,8,,5
201,23,12,,5
201,23,13,,5
201,23,19,,40
201,24,1,2.65,5
201,24,7,2.65,5
201,24,8,2.65,5
201,24,12,2.65,5
201,24,13,2.65,5
201,24,19,21.20,40
202,19,1,4.25,5
202,19,7,4.25,5
202,19,8,4.25,5
202,19,12,4.25,5
202,19,13,4.25,5
202,19,19,34.00,40
202,20,1,4.30,5
202,20,7,4.30,5
202,20,8,4.30,5
202,20,12,4.30,5
202,20,13,4.30,5
202,20,19,34.40,40
202,21,1,2.30,5
202,21,7,2.30,5
202,21,8,2.30,5
202,21,12,2.30,5
202,21,13,2.30,5
202,21,19,18.40,40
202,22,1,3.95,5
202,22,7,3.95,5
202,22,8,3.95,5
202,22,12,3.95,5
202,22,13,3.95,5
202,22,19,31.60,40
202,23,1,,5
202,23,7,,5
202,23,8,,5
202,23,12,,5
202,23,13,,5
202,23,19,,40
202,24,1,4.65,5
202,24,7,4.65,5
202,24,8,4.65,5
202,24,12,4.65,5
202,24,13,4.65,5
202,24,19,37.20,40
203,19,1,3.60,5
203,19,7,3.60,5
203,19,8,3.60,5
203,19,12,3.60,5
203,19,13,3.60,5
203,19,19,28.80,40
203,20,1,3.70,5
203,20,7,3.70,5
203,20,8,3.70,5
203,20,12,3.70,5
203,20,13,3.70,5
203,20,19,29.60,40
203,21,1,3.25,5
203,21,7,3.25,5
203,21,8,3.25,5
203,21,12,3.25,5
203,21,13,3.25,5
203,21,19,26.00,40
203,22,1,1.85,5
203,22,7,1.85,5
203,22,8,1.85,5
203,22,12,1.85,5
203,22,13,1.85,5
203,22,19,14.80,40
203,23,1,3.60,5
203,23,7,3.60,5
203,23,8,3.60,5
203,23,12,3.60,5
203,23,13,3.60,5
203,23,19,28.80,40
203,24,1,2.85,5
203,24,7,2.85,5
203,24,8,2.85,5
203,24,12,2.85,5
203,24,13,2.85,5
203,24,19,22.80,40
204,19,1,3.10,5
204,19,7,3.10,5
204,19,8,3.10,5
204,19,12,3.10,5
204,19,13,3.10,5
204,19,19,24.80,40
204,20,1,3.25,5
204,20,7,3.25,5
204,20,8,3.25,5
204,20,12,3.25,5
204,20,13,3.25,5
204,20,19,26.00,40
204,21,1,4.05,5
204,21,7,4.05,5
204,21,8,4.05,5
204,21,12,4.05,5
204,21,13,4.05,5
204,21,19,32.40,40
204,22,1,3.70,5
204,22,7,3.70,5
204,22,8,3.70,5
204,22,12,3.70,5
204,22,13,3.70,5
204,22,19,29.60,40
204,23,1,,5
204,23,7,,5
204,23,8,,5
204,23,12,,5
204,23,13,,5
204,23,19,,40
204,24,1,4.20,5
204,24,7,4.20,5
204,24,8,4.20,5
204,24,12,4.20,5
204,24,13,4.20,5
204,24,19,33.60,40
205,19,1,3.55,5
205,19,7,3.55,5
205,19,8,3.55,5
205,19,12,3.55,5
205,19,13,3.55,5
205,19,19,28.40,40
205,20,1,2.55,5
205,20,7,2.55,5
205,20,8,2.55,5
205,20,12,2.55,5
205,20,13,2.55,5
205,20,19,20.40,40
205,21,1,3.55,5
205,21,7,3.55,5
205,21,8,3.55,5
205,21,12,3.55,5
205,21,13,3.55,5
205,21,19,28.40,40
205,22,1,4.55,5
205,22,7,4.55,5
205,22,8,4.55,5
205,22,12,4.55,5
205,22,13,4.55,5
205,22,19,36.40,40
205,23,1,3.30,5
205,23,7,3.30,5
205,23,8,3.30,5
205,23,12,3.30,5
205,23,13,3.30,5
205,23,19,26.40,40
205,24,1,,5
205,24,7,,5
205,24,8,,5
205,24,12,,5
205,24,13,,5
205,24,19,,40
206,19,1,,5
206,19,7,,5
206,19,8,,5
206,19,12,,5
206,19,13,,5
206,19,19,,40
206,20,1,4.50,5
206,20,7,4.50,5
206,20,8,4.50,5
206,20,12,4.50,5
206,20,13,4.50,5
206,20,19,36.00,40
206,21,1,4.85,5
206,21,7,4.85,5
206,21,8,4.85,5
206,21,12,4.85,5
206,21,13,4.85,5
206,21,19,38.80,40
206,22,1,3.40,5
206,22,7,3.40,5
206,22,8,3.40,5
206,22,12,3.40,5
206,22,13,3.40,5
206,22,19,27.20,40
206,23,1,,5
206,23,7,,5
206,23,8,,5
206,23,12,,5
206,23,13,,5
206,23,19,,40
206,24,1,2.85,5
206,24,7,2.85,5
206,24,8,2.85,5
206,24,12,2.85,5
206,24,13,2.85,5
206,24,19,22.80,40
207,19,1,,5
207,19,7,,5
207,19,8,,5
207,19,12,,5
207,19,13,,5
207,19,19,,40
207,20,1,2.65,5
207,20,7,2.65,5
207,20,8,2.65,5
207,20,12,2.65,5
207,20,13,2.65,5
207,20,19,21.20,40
207,21,1,3.60,5
207,21,7,3.60,5
207,21,8,3.60,5
207,21,12,3.60,5
207,21,13,3.60,5
207,21,19,28.80,40
207,22,1,4.65,5
207,22,7,4.65,5
207,22,8,4.65,5
207,22,12,4.65,5
207,22,13,4.65,5
207,22,19,37.20,40
207,23,1,2.85,5
207,23,7,2.85,5
207,23,8,2.85,5
207,23,12,2.85,5
207,23,13,2.85,5
207,23,19,22.80,40
207,24,1,2.65,5
207,24,7,2.65,5
207,24,8,2.65,5
207,24,12,2.65,5
207,24,13,2.65,5
207,24,19,21.20,40
208,19,1,3.30,5
208,19,7,3.30,5
208,19,8,3.30,5
208,19,12,3.30,5
208,19,13,3.30,5
208,19,19,26.40,40
208,20,1,3.35,5
208,20,7,3.35,5
208,20,8,3.35,5
208,20,12,3.35,5
208,20,13,3.35,5
208,20,19,26.80,40
208,21,1,3.15,5
208,21,7,3.15,5
208,21,8,3.15,5
208,21,12,3.15,5
208,21,13,3.15,5
208,21,19,25.20,40
208,22,1,3.65,5
208,22,7,3.65,5
208,22,8,3.65,5
208,22,12,3.65,5
208,22,13,3.65,5
208,22,19,29.20,40
208,23,1,4.80,5
208,23,7,4.80,5
208,23,8,4.80,5
208,23,12,4.80,5
208,23,13,4.80,5
208,23,19,38.40,40
208,24,1,2.95,5
208,24,7,2.95,5
208,24,8,2.95,5
208,24,12,2.95,5
208,24,13,2.95,5
208,24,19,23.60,40
209,19,1,2.75,5
209,19,7,2.75,5
209,19,8,2.75,5
209,19,12,2.75,5
209,19,13,2.75,5
209,19,19,22.00,40
209,20,1,3.60,5
209,20,7,3.60,5
209,20,8,3.60,5
209,20,12,3.60,5
209,20,13,3.60,5
209,20,19,28.80,40
209,21,1,2.25,5
209,21,7,2.25,5
209,21,8,2.25,5
209,21,12,2.25,5
209,21,13,2.25,5
209,21,19,18.00,40
209,22,1,3.05,5
209,22,7,3.05,5
209,22,8,3.05,5
209,22,12,3.05,5
209,22,13,3.05,5
209,22,19,24.40,40
209,23,1,2.35,5
209,23,7,2.35,5
209,23,8,2.35,5
209,23,12,2.35,5
209,23,13,2.35,5
209,23,19,18.80,40
209,24,1,3.65,5
209,24,7,3.65,5
209,24,8,3.65,5
209,24,12,3.65,5
209,24,13,3.65,5
209,24,19,29.20,40
210,19,1,2.25,5
210,19,7,2.25,5
210,19,8,2.25,5
210,19,12,2.25,5
210,19,13,2.25,5
210,19,19,18.00,40
210,20,1,2.70,5
210,20,7,2.70,5
210,20,8,2.70,5
210,20,12,2.70,5
210,20,13,2.70,5
210,20,19,21.60,40
210,21,1,4.05,5
210,21,7,4.05,5
210,21,8,4.05,5
210,21,12,4.05,5
210,21,13,4.05,5
210,21,19,32.40,40
210,22,1,,5
210,22,7,,5
210,22,8,,5
210,22,12,,5
210,22,13,,5
210,22,19,,40
210,23,1,3.45,5
210,23,7,3.45,5
210,23,8,3.45,5
210,23,12,3.45,5
210,23,13,3.45,5
210,23,19,27.60,40
210,24,1,2.50,5
210,24,7,2.50,5
210,24,8,2.50,5
210,24,12,2.50,5
210,24,13,2.50,5
210,24,19,20.00,40
211,19,1,3.15,5
211,19,7,3.15,5
211,19,8,3.15,5
211,19,12,3.15,5
211,19,13,3.15,5
211,19,19,25.20,40
211,20,1,4.45,5
211,20,7,4.45,5
211,20,8,4.45,5
211,20,12,4.45,5
211,20,13,4.45,5
211,20,19,35.60,40
211,21,1,2.80,5
211,21,7,2.80,5
211,21,8,2.80,5
211,21,12,2.80,5
211,21,13,2.80,5
211,21,19,22.40,40
211,22,1,3.70,5
211,22,7,3.70,5
211,22,8,3.70,5
211,22,12,3.70,5
211,22,13,3.70,5
211,22,19,29.60,40
211,23,1,3.65,5
211,23,7,3.65,5
211,23,8,3.65,5
211,23,12,3.65,5
211,23,13,3.65,5
211,23,19,29.20,40
211,24,1,3.35,5
211,24,7,3.35,5
211,24,8,3.35,5
211,24,12,3.35,5
211,24,13,3.35,5
211,24,19,26.80,40
212,19,1,2.90,5
212,19,7,2.90,5
212,19,8,2.90,5
212,19,12,2.90,5
212,19,13,2.90,5
212,19,19,23.20,40
212,20,1,4.05,5
212,20,7,4.05,5
212,20,8,4.05,5
212,20,12,4.05,5
212,20,13,4.05,5
212,20,19,32.40,40
212,21,1,,5
212,21,7,,5
212,21,8,,5
212,21,12,,5
212,21,13,,5
212,21,19,,40
212,22,1,4.10,5
212,22,7,4.10,5
212,22,8,4.10,5
212,22,12,4.10,5
212,22,13,4.10,5
212,22,19,32.80,40
212,23,1,3.30,5
212,23,7,3.30,5
212,23,8,3.30,5
212,23,12,3.30,5
212,23,13,3.30,5
212,23,19,26.40,40
212,24,1,4.25,5
212,24,7,4.25,5
212,24,8,4.25,5
212,24,12,4.25,5
212,24,13,4.25,5
212,24,19,34.00,40
213,19,1,2.20,5
213,19,7,2.20,5
213,19,8,2.20,5
213,19,12,2.20,5
213,19,13,2.20,5
213,19,19,17.60,40
213,20,1,4.15,5
213,20,7,4.15,5
213,20,8,4.15,5
213,20,12,4.15,5
213,20,13,4.15,5
213,20,19,33.20,40
213,21,1,3.00,5
213,21,7,3.00,5
213,21,8,3.00,5
213,21,12,3.00,5
213,21,13,3.00,5
213,21,19,24.00,40
213,22,1,2.95,5
213,22,7,2.95,5
213,22,8,2.95,5
213,22,12,2.95,5
213,22,13,2.95,5
213,22,19,23.60,40
213,23,1,4.05,5
213,23,7,4.05,5
213,23,8,4.05,5
213,23,12,4.05,5
213,23,13,4.05,5
213,23,19,32.40,40
213,24,1,2.80,5
213,24,7,2.80,5
213,24,8,2.80,5
213,24,12,2.80,5
213,24,13,2.80,5
213,24,19,22.40,40
214,19,1,3.80,5
214,19,7,3.80,5
214,19,8,3.80,5
214,19,12,3.80,5
214,19,13,3.80,5
214,19,19,30.40,40
214,20,1,3.75,5
214,20,7,3.75,5
214,20,8,3.75,5
214,20,12,3.75,5
214,20,13,3.75,5
214,20,19,30.00,40
214,21,1,4.40,5
214,21,7,4.40,5
214,21,8,4.40,5
214,21,12,4.40,5
214,21,13,4.40,5
214,21,19,35.20,40
214,22,1,4.50,5
214,22,7,4.50,5
214,22,8,4.50,5
214,22,12,4.50,5
214,22,13,4.50,5
214,22,19,36.00,40
214,23,1,1.95,5
214,23,7,1.95,5
214,23,8,1.95,5
214,23,12,1.95,5
214,23,13,1.95,5
214,23,19,15.60,40
214,24,1,,5
214,24,7,,5
214,24,8,,5
214,24,12,,5
214,24,13,,5
214,24,19,,40
215,19,1,4.35,5
215,19,7,4.35,5
215,19,8,4.35,5
215,19,12,4.35,5
215,19,13,4.35,5
215,19,19,34.80,40
215,20,1,2.45,5
215,20,7,2.45,5
215,20,8,2.45,5
215,20,12,2.45,5
215,20,13,2.45,5
215,20,19,19.60,40
215,21,1,2.40,5
215,21,7,2.40,5
215,21,8,2.40,5
215,21,12,2.40,5
215,21,13,2.40,5
215,21,19,19.20,40
215,22,1,4.00,5
215,22,7,4.00,5
215,22,8,4.00,5
215,22,12,4.00,5
215,22,13,4.00,5
215,22,19,32.00,40
215,23,1,4.00,5
215,23,7,4.00,5
215,23,8,4.00,5
215,23,12,4.00,5
215,23,13,4.00,5
215,23,19,32.00,40
215,24,1,3.20,5
215,24,7,3.20,5
215,24,8,3.20,5
215,24,12,3.20,5
215,24,13,3.20,5
215,24,19,25.60,40
216,19,1,2.95,5
216,19,7,2.95,5
216,19,8,2.95,5
216,19,12,2.95,5
216,19,13,2.95,5
216,19,19,23.60,40
216,20,1,3.90,5
216,20,7,3.90,5
216,20,8,3.90,5
216,20,12,3.90,5
216,20,13,3.90,5
216,20,19,31.20,40
216,21,1,3.00,5
216,21,7,3.00,5
216,21,8,3.00,5
216,21,12,3.00,5
